timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-01-25 19:21:00,105062.01,105167.4,105060.87,105097.98,0.14348,1737832919999,15074.8157917,78,0.10301,10822.7405794,0
2025-01-25 19:22:00,105087.47,105168.38,105087.47,105126.44,0.13053,1737832979999,13723.4656221,75,0.05591,5877.9955244,0
2025-01-25 19:23:00,105124.78,105150.28,105121.43,105146.0,0.24403,1737833039999,25657.6368753,99,0.16659,17515.3832328,0
2025-01-25 19:24:00,105145.64,105145.64,105144.14,105145.64,0.26116,1737833099999,27459.8263774,74,0.25064,26353.7032096,0
2025-01-25 19:25:00,105145.64,105159.29,105143.5,105147.14,0.0343,1737833159999,3606.5715027,19,0.02402,2525.6294931,0
2025-01-25 19:26:00,105147.53,105174.67,105146.0,105174.67,0.0746,1737833219999,7844.9400411,45,0.06429,6760.7318591,0
2025-01-25 19:27:00,105174.67,105185.02,105164.04,105185.02,0.04168,1737833279999,4383.8851549,27,0.02844,2991.2839835,0
2025-01-25 19:28:00,105185.31,105186.92,105093.1,105093.1,0.17145,1737833339999,18024.2017716,71,0.12524,13164.3804196,0
2025-01-25 19:29:00,105093.1,105093.14,105022.44,105093.14,0.50094,1737833399999,52640.7988871,26,0.00383,402.5066286,0
2025-01-25 19:30:00,105022.44,105096.86,105010.91,105010.97,0.03374,1737833459999,3543.3084494,34,0.01564,1642.5362345,0
2025-01-25 19:31:00,105010.91,105035.03,105002.9,105035.02,0.09401,1737833519999,9873.4064103,46,0.07157,7516.9478428,0
2025-01-25 19:32:00,105034.99,105036.0,105034.86,105035.69,0.07019,1737833579999,7372.4435292,39,0.02733,2870.6254304,0
2025-01-25 19:33:00,105035.69,105036.29,105035.12,105035.12,0.16496,1737833639999,17326.6141193,53,0.01944,2041.9000031,0
2025-01-25 19:34:00,105034.86,105036.6,104977.39,104983.96,0.06772,1737833699999,7109.4517385,38,0.02844,2985.6627049,0
2025-01-25 19:35:00,104983.96,105000.03,104977.39,105000.03,0.12015,1737833759999,12614.3445092,53,0.10167,10674.2540805,0
2025-01-25 19:36:00,104999.94,105006.1,104999.84,105006.06,0.04515,1737833819999,4740.8847333,30,0.02141,2248.1412062,0
2025-01-25 19:37:00,105006.05,105009.54,105006.05,105009.54,0.07131,1737833879999,7488.0397146,54,0.05209,5469.8225754,0
2025-01-25 19:38:00,105009.53,105014.98,105009.53,105014.8,0.05312,1737833939999,5578.2228114,31,0.05112,5368.2036524,0
2025-01-25 19:39:00,105014.79,105026.9,105000.01,105000.02,0.06277,1737833999999,6591.8817289,42,0.03918,4114.5745587,0
2025-01-25 19:40:00,105000.02,105009.54,104980.55,104980.56,0.05061,1737834059999,5313.7285116,63,0.04507,4732.0935528,0
2025-01-25 19:41:00,104980.55,105001.29,104980.35,104980.56,0.08992,1737834119999,9440.3069531,67,0.07,7348.9290961,0
2025-01-25 19:42:00,104980.56,104981.07,104980.55,104980.6,0.02801,1737834179999,2940.5078953,19,0.02518,2643.4128868,0
2025-01-25 19:43:00,104980.6,105002.37,104980.59,105001.96,0.1124,1737834239999,11801.7441777,91,0.07439,7810.6694595,0
2025-01-25 19:44:00,105001.95,105002.4,105001.95,105002.4,0.03505,1737834299999,3680.323446,21,0.03322,3488.1698775,0
2025-01-25 19:45:00,105002.24,105011.14,105002.23,105011.14,0.02207,1737834359999,2317.4011894,17,0.01897,1991.8942764,0
2025-01-25 19:46:00,105010.61,105011.21,105002.4,105002.4,0.01553,1737834419999,1630.7858054,10,0.00467,490.3701357,0
2025-01-25 19:47:00,105002.4,105002.41,105002.4,105002.41,0.00516,1737834479999,541.8124112,7,0.00272,285.6065552,0
2025-01-25 19:48:00,105002.4,105002.41,104982.12,104982.12,0.01982,1737834539999,2080.8950501,18,0.00174,182.6926716,0
2025-01-25 19:49:00,104982.13,104982.13,104960.05,104960.05,0.08739,1737834599999,9173.1184171,34,0.00438,459.7963856,0
2025-01-25 19:50:00,104969.47,104969.48,104965.01,104968.01,0.06404,1737834659999,6722.1329503,21,0.001,104.96948,0
2025-01-25 19:51:00,104969.46,104969.47,104952.61,104952.61,0.03349,1737834719999,3515.2098343,23,0.00246,258.2171406,0
2025-01-25 19:52:00,104952.6,104958.05,104952.6,104958.04,0.0142,1737834779999,1490.3402824,13,0.01098,1152.3862736,0
2025-01-25 19:53:00,104958.04,104958.18,104942.58,104942.58,0.18048,1737834839999,18941.0017799,61,0.003,314.87428,0
2025-01-25 19:54:00,104945.5,104945.5,104936.0,104936.93,0.06113,1737834899999,6414.8577178,36,0.03093,3245.7261949,0
2025-01-25 19:55:00,104935.91,104942.26,104932.02,104932.02,0.17342,1737834959999,18198.0065873,67,0.03021,3170.1356593,0
2025-01-25 19:56:00,104932.02,104964.38,104932.01,104964.38,0.12716,1737835019999,13344.6253214,82,0.12516,13134.7592714,0
2025-01-25 19:57:00,104964.37,104964.39,104952.97,104952.97,0.11649,1737835079999,12226.3704346,48,0.01957,2054.0837522,0
2025-01-25 19:58:00,104955.32,104967.55,104940.13,104967.55,0.16661,1737835139999,17486.0688353,88,0.08107,8508.4513163,0
2025-01-25 19:59:00,104967.54,104988.65,104967.54,104988.65,0.0963,1737835199999,10109.0427809,47,0.09264,9724.8404745,0
2025-01-25 20:00:00,104988.65,105060.01,104988.65,105060.01,0.15182,1737835259999,15944.7046125,67,0.09415,9886.1421354,0
2025-01-25 20:01:00,105060.01,105063.71,105011.19,105011.2,0.09597,1737835319999,10081.5898315,43,0.00668,701.5296523,0
2025-01-25 20:02:00,105011.2,105011.2,105011.19,105011.2,0.01076,1737835379999,1129.920502,6,0.00976,1024.909312,0
2025-01-25 20:03:00,105011.2,105011.2,105003.06,105011.2,0.047,1737835439999,4935.3648078,24,0.0041,430.54592,0
2025-01-25 20:04:00,105011.19,105020.0,105011.19,105020.0,0.03239,1737835499999,3401.4047444,23,0.02939,3086.3711744,0
2025-01-25 20:05:00,105020.0,105032.09,105019.99,105032.09,0.09155,1737835559999,9615.1661506,58,0.08814,9257.0379747,0
2025-01-25 20:06:00,105031.99,105071.22,105031.5,105071.22,0.095,1737835619999,9979.9039758,56,0.09317,9787.6955125,0
2025-01-25 20:07:00,105071.0,105124.57,105069.71,105070.97,0.08224,1737835679999,8641.331412,39,0.04866,5113.0575591,0
2025-01-25 20:08:00,105070.0,105070.01,105058.64,105058.64,0.15581,1737835739999,16369.5168521,52,0.01468,1542.3029302,0
2025-01-25 20:09:00,105058.65,105124.57,105058.64,105059.5,0.2506,1737835799999,26328.2605056,107,0.07353,7725.5266188,0
2025-01-25 20:10:00,105058.64,105083.82,105058.64,105058.64,0.18389,1737835859999,19320.6790131,85,0.11541,12126.029449,0
2025-01-25 20:11:00,105062.0,105062.02,105058.64,105059.1,0.39287,1737835919999,41274.4208958,126,0.01373,1442.4881262,0
2025-01-25 20:12:00,105059.1,105072.61,105058.64,105072.61,0.30496,1737835979999,32038.9713992,86,0.05128,5387.695568,0
2025-01-25 20:13:00,105072.61,105072.68,105058.64,105058.64,0.09521,1737836039999,10003.0082297,39,0.03119,3276.9935643,0
2025-01-25 20:14:00,105058.64,105073.5,105058.64,105058.64,0.20114,1737836099999,21131.6683965,73,0.03958,4158.3945181,0
2025-01-25 20:15:00,105058.64,105090.3,105058.64,105089.87,0.17041,1737836159999,17904.1236266,75,0.05329,5599.1850143,0
2025-01-25 20:16:00,105090.3,105092.99,105088.65,105092.99,0.05002,1737836219999,5256.6325848,29,0.03219,3382.8835123,0
2025-01-25 20:17:00,105094.49,105104.99,105093.21,105104.99,0.076,1737836279999,7987.5635887,43,0.075,7882.4703787,0
2025-01-25 20:18:00,105111.96,105140.18,105111.96,105140.18,0.03001,1737836339999,3154.5925769,24,0.02683,2820.2955384,0
2025-01-25 20:19:00,105140.19,105140.19,105136.1,105136.1,0.00556,1737836399999,584.5650166,7,0.00346,363.7750206,0
2025-01-25 20:20:00,105136.1,105173.89,105134.32,105173.89,0.05052,1737836459999,5312.1396819,26,0.01246,1310.1396495,0
2025-01-25 20:21:00,105172.01,105172.01,105170.8,105172.0,0.0263,1737836519999,2766.0202557,24,0.00346,363.8951546,0
2025-01-25 20:22:00,105172.01,105172.01,105160.36,105172.01,0.08064,1737836579999,8480.7676926,56,0.00876,921.3068076,0
2025-01-25 20:23:00,105160.36,106708.34,105155.44,106223.71,0.16128,1737836639999,16979.038868,128,0.12803,13477.066948,0
2025-01-25 20:24:00,106223.71,106223.71,105138.01,105138.01,0.10389,1737836699999,10925.7397661,45,0.05189,5457.2104178,0
2025-01-25 20:25:00,105135.85,105136.01,105125.82,105125.84,0.05741,1737836759999,6035.5154543,34,0.05103,5364.7940821,0
