timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-01-25 20:28:00,3343.79,3346.84,3342.64,3342.64,6.2827,1737836939999,21020.302589,27,5.8425,19548.460883,0
2025-01-25 20:29:00,3342.53,3342.53,3341.61,3341.87,0.8025,1737836999999,2681.795335,18,0.7936,2652.052959,0
2025-01-25 20:30:00,3341.26,3347.09,3341.26,3342.27,6.5557,1737837059999,21912.73754,68,2.3426,7831.419803,0
2025-01-25 20:31:00,3342.56,3343.47,3342.27,3342.52,7.5851,1737837119999,25351.639855,75,0.5879,1965.108211,0
2025-01-25 20:32:00,3342.68,3343.0,3342.43,3342.63,0.8523,1737837179999,2848.908483,19,0.8523,2848.908483,0
2025-01-25 20:33:00,3342.67,3347.34,3342.67,3344.63,4.9014,1737837239999,16396.233332,58,4.9014,16396.233332,0
2025-01-25 20:34:00,3344.51,3344.76,3343.6,3344.37,2.6288,1737837299999,8791.602677,53,2.5928,8671.200677,0
2025-01-25 20:35:00,3345.39,3345.88,3344.97,3345.28,6.4206,1737837359999,21479.477969,70,2.2132,7404.208806,0
2025-01-25 20:36:00,3345.28,3346.49,3344.88,3346.15,3.3269,1737837419999,11129.870308,63,3.2476,10864.616887,0
2025-01-25 20:37:00,3346.15,3346.19,3346.07,3346.07,1.2603,1737837479999,4217.12184,22,0.7415,2481.167716,0
2025-01-25 20:38:00,3345.74,3346.2,3345.73,3346.2,4.1819,1737837539999,13992.647423,38,3.1755,10625.343727,0
2025-01-25 20:39:00,3345.89,3345.89,3344.88,3344.88,1.1224,1737837599999,3755.008801,27,0.0673,225.168975,0
2025-01-25 20:40:00,3344.11,3344.28,3342.6,3342.6,6.4036,1737837659999,21409.084856,69,3.5583,11894.649694,0
2025-01-25 20:41:00,3341.98,3342.16,3341.98,3342.16,3.9544,1737837719999,13216.18698,58,3.9544,13216.18698,0
2025-01-25 20:42:00,3342.16,3344.11,3342.16,3342.98,3.3352,1737837779999,11149.407366,54,2.1708,7256.138282,0
2025-01-25 20:43:00,3342.99,3343.01,3342.75,3342.75,18.3322,1737837839999,61284.12129,48,1.4688,4909.945572,0
2025-01-25 20:44:00,3342.75,3343.0,3342.75,3343.0,1.9643,1737837899999,6566.422747,21,1.1221,3750.965672,0
2025-01-25 20:45:00,3343.0,3343.01,3342.28,3342.62,7.6291,1737837959999,25500.238389,58,6.4378,21517.844128,0
2025-01-25 20:46:00,3342.62,3343.63,3342.62,3343.63,3.473,1737838019999,11610.871145,34,3.473,11610.871145,0
2025-01-25 20:47:00,3343.63,3344.49,3342.86,3342.86,4.826,1737838079999,16137.881225,50,2.8662,9584.013702,0
2025-01-25 20:48:00,3342.86,3343.63,3342.86,3343.47,2.7759,1737838139999,9280.419006,31,2.5485,8520.077544,0
2025-01-25 20:49:00,3343.47,3344.28,3343.27,3343.27,13.1793,1737838199999,44064.002555,74,6.0413,20198.616477,0
2025-01-25 20:50:00,3343.37,3344.39,3343.27,3344.39,10.152,1737838259999,33945.731839,104,3.532,11809.931824,0
2025-01-25 20:51:00,3344.39,3344.56,3343.59,3344.47,11.0491,1737838319999,36950.881586,111,1.7897,5985.077506,0
2025-01-25 20:52:00,3344.47,3344.76,3344.28,3344.28,8.6769,1737838379999,29019.314723,93,0.3897,1303.391565,0
2025-01-25 20:53:00,3344.28,3344.28,3343.54,3343.54,10.9082,1737838439999,36474.537166,102,0.0,0.0,0
2025-01-25 20:54:00,3343.5,3343.5,3340.47,3340.56,9.7669,1737838499999,32631.057452,93,6.4113,21417.133133,0
2025-01-25 20:55:00,3340.56,3340.56,3340.56,3340.56,12.0322,1737838559999,40194.286032,109,12.0322,40194.286032,0
2025-01-25 20:56:00,3340.56,3341.05,3340.09,3341.05,12.512,1737838619999,41800.380323,116,6.8812,22987.628719,0
2025-01-25 20:57:00,3341.05,3341.23,3339.99,3340.69,2.9095,1737838679999,9719.59074,38,0.6663,2225.804491,0
2025-01-25 20:58:00,3340.65,3341.86,3336.71,3336.71,16.9499,1737838739999,56617.052903,79,2.7171,9075.43066,0
2025-01-25 20:59:00,3341.68,3341.68,3340.65,3340.65,0.4715,1737838799999,1575.321695,10,0.3338,1115.31419,0
2025-01-25 21:00:00,3340.0,3340.0,3338.79,3338.79,7.1105,1737838859999,23743.61278,76,3.1654,10570.53777,0
2025-01-25 21:01:00,3339.65,3339.82,3338.79,3338.79,5.5147,1737838919999,18416.069287,55,2.3777,7940.393784,0
2025-01-25 21:02:00,3338.79,3338.79,3336.6,3336.6,15.0157,1737838979999,50112.966219,94,1.176,3924.859814,0
2025-01-25 21:03:00,3337.46,3337.67,3336.6,3337.58,14.7578,1737839039999,49252.72096,127,2.6964,8998.266399,0
2025-01-25 21:04:00,3337.58,3339.04,3335.91,3336.77,10.0324,1737839099999,33476.339965,106,5.7034,19029.873632,0
2025-01-25 21:05:00,3336.77,3338.75,3336.77,3338.75,4.9615,1737839159999,16559.370963,64,3.589,11978.084153,0
2025-01-25 21:06:00,3338.75,3339.58,3337.62,3337.62,6.3118,1737839219999,21071.384227,63,5.5454,18512.397828,0
2025-01-25 21:07:00,3337.62,3391.34,3337.08,3337.81,14.4451,1737839279999,48218.999785,133,5.93,19793.787625,0
2025-01-25 21:08:00,3337.81,3337.89,3333.16,3333.44,24.8954,1737839339999,83037.368981,200,12.7007,42337.873057,0
2025-01-25 21:09:00,3337.13,3338.2,3335.01,3337.0,20.1158,1737839399999,67101.061761,114,7.0439,23494.114765,0
2025-01-25 21:10:00,3337.01,3337.28,3335.45,3335.46,0.6388,1737839459999,2131.525286,19,0.2602,868.248712,0
2025-01-25 21:11:00,3335.46,3337.0,3335.31,3336.37,6.9986,1737839519999,23347.941571,75,4.9542,16527.136364,0
2025-01-25 21:12:00,3335.93,3337.96,3335.8,3337.96,6.152,1737839579999,20527.778979,83,4.4443,14829.590171,0
2025-01-25 21:13:00,3338.77,3338.77,3337.4,3338.19,2.2694,1737839639999,7575.573193,33,1.2842,4286.588413,0
2025-01-25 21:14:00,3338.22,3339.32,3338.22,3339.32,2.59,1737839699999,8646.795991,39,1.251,4176.626529,0
2025-01-25 21:15:00,3339.49,3339.74,3338.77,3338.77,0.9168,1737839759999,3061.664976,16,0.5926,1979.011798,0
2025-01-25 21:16:00,3338.3,3338.3,3333.87,3336.77,2.1088,1737839819999,7037.026527,38,1.1433,3815.376988,0
2025-01-25 21:17:00,3336.77,3348.27,3331.39,3333.57,9.3343,1737839879999,31137.041923,108,3.6312,12111.215683,0
2025-01-25 21:18:00,3333.7,3336.49,3333.44,3334.99,6.0099,1737839939999,20045.875336,72,2.5083,8362.821952,0
2025-01-25 21:19:00,3334.49,3339.11,3334.48,3339.11,10.006,1737839999999,33382.433233,78,8.5126,28396.084159,0
2025-01-25 21:20:00,3339.11,3340.69,3332.72,3333.17,24.1586,1737840059999,80640.187049,145,13.5345,45165.674093,0
2025-01-25 21:21:00,3333.17,3340.57,3333.17,3339.91,19.6753,1737840119999,65672.694395,127,15.3272,51163.101262,0
2025-01-25 21:22:00,3339.91,3339.91,3335.27,3336.04,6.3766,1737840179999,21282.182544,77,3.055,10191.72537,0
2025-01-25 21:23:00,3336.04,3336.11,3334.01,3334.01,0.6825,1737840239999,2276.25038,11,0.3421,1140.764664,0
2025-01-25 21:24:00,3334.01,3335.94,3334.01,3335.94,5.1539,1737840299999,17190.533843,59,5.1539,17190.533843,0
2025-01-25 21:25:00,3336.47,3336.8,3336.45,3336.8,3.2153,1737840359999,10728.462195,37,3.1376,10469.22003,0
2025-01-25 21:26:00,3335.92,3336.27,3333.56,3333.77,4.0187,1737840419999,13405.244735,52,2.2934,7649.826863,0
2025-01-25 21:27:00,3333.78,3335.37,3333.77,3335.37,1.9662,1737840479999,6556.075026,32,1.9662,6556.075026,0
2025-01-25 21:28:00,3335.63,3336.12,3334.19,3334.19,3.2052,1737840539999,10692.054377,48,1.8908,6307.828316,0
2025-01-25 21:29:00,3333.27,3334.85,3332.92,3334.85,2.8402,1737840599999,9468.722586,45,2.8402,9468.722586,0
2025-01-25 21:30:00,3334.85,3336.21,3334.85,3336.21,2.9952,1737840659999,9990.395262,53,2.9066,9694.912119,0
2025-01-25 21:31:00,3335.25,3336.47,3335.25,3336.14,5.5235,1737840719999,18425.161397,58,5.2176,17404.544984,0
2025-01-25 21:32:00,3335.87,3336.72,3335.8,3336.72,7.1005,1737840779999,23690.215949,86,7.1005,23690.215949,0
2025-01-25 21:33:00,3336.72,3338.18,3336.72,3338.18,8.361,1737840839999,27902.430463,96,7.5637,25241.596081,0
2025-01-25 21:34:00,3338.89,3339.71,3335.59,3336.76,7.3378,1737840899999,24488.511438,82,5.077,16940.467189,0
2025-01-25 21:35:00,3336.76,3341.03,3335.37,3335.77,26.0948,1737840959999,87068.327755,140,11.1295,37135.859872,0
2025-01-25 21:36:00,3335.77,3341.11,3335.77,3340.68,10.5174,1737841019999,35101.922749,87,9.7208,32440.788295,0
2025-01-25 21:37:00,3340.28,3340.31,3339.02,3339.37,1.4201,1737841079999,4742.29142,21,0.9122,3046.124685,0
2025-01-25 21:38:00,3339.31,3339.99,3339.02,3339.02,2.6459,1737841139999,8836.042476,54,1.8949,6328.124133,0
2025-01-25 21:39:00,3339.02,3339.02,3337.1,3337.1,3.3009,1737841199999,11016.047484,40,0.571,1905.786323,0
2025-01-25 21:40:00,3337.1,3337.13,3334.5,3337.13,14.9167,1737841259999,49764.152202,135,2.7203,9072.276174,0
2025-01-25 21:41:00,3337.11,3339.38,3335.2,3339.33,8.5297,1737841319999,28470.194448,79,5.0029,16699.203158,0
2025-01-25 21:42:00,3339.39,3339.68,3338.97,3338.97,1.0975,1737841379999,3665.059279,20,0.7474,2495.96781,0
2025-01-25 21:43:00,3338.54,3339.19,3337.38,3337.39,2.9308,1737841439999,9784.183102,53,0.5019,1675.481336,0
2025-01-25 21:44:00,3337.8,3337.99,3337.54,3337.99,6.623,1737841499999,22106.950845,65,1.8898,6307.677157,0
2025-01-25 21:45:00,3337.99,3337.99,3337.15,3337.91,4.8781,1737841559999,16281.332772,65,2.8822,9619.773338,0
2025-01-25 21:46:00,3337.9,3337.91,3337.0,3337.0,6.6727,1737841619999,22270.707699,73,3.6293,12114.256,0
2025-01-25 21:47:00,3337.0,3338.63,3337.0,3338.38,11.7884,1737841679999,39350.255893,118,1.7746,5922.841055,0
2025-01-25 21:48:00,3338.38,3338.91,3338.02,3338.04,8.8641,1737841739999,29590.524959,81,0.1978,660.343048,0
2025-01-25 21:49:00,3338.05,3338.64,3334.65,3334.84,14.3906,1737841799999,47997.487931,153,11.9659,39903.931094,0
2025-01-25 21:50:00,3334.84,3337.99,3334.84,3337.19,8.6957,1737841859999,29014.671585,86,3.7173,12403.143537,0
2025-01-25 21:51:00,3337.19,3337.19,3175.5,3335.04,10.4081,1737841919999,34694.84427,120,1.2534,4179.487047,0
2025-01-25 21:52:00,3335.04,3336.69,3334.83,3336.69,3.8633,1737841979999,12885.948708,53,3.6428,12150.617448,0
2025-01-25 21:53:00,3336.14,3337.2,3336.1,3337.2,3.4406,1737842039999,11480.305563,52,3.0686,10239.117915,0
2025-01-25 21:54:00,3337.0,3340.89,3337.0,3340.41,17.4547,1737842099999,58304.986851,153,2.2662,7565.461909,0
2025-01-25 21:55:00,3340.41,3340.41,3340.24,3340.24,9.5404,1737842159999,31867.693757,88,0.0,0.0,0
2025-01-25 21:56:00,3337.62,3340.41,3337.62,3338.36,4.578,1737842219999,15284.979105,41,4.536,15144.770925,0
2025-01-25 21:57:00,3338.3,3339.0,3332.83,3338.96,4.7915,1737842279999,15997.211026,64,2.1765,7266.968775,0
2025-01-25 21:58:00,3338.97,3340.41,3338.93,3340.41,5.3139,1737842339999,17749.057697,67,5.0914,17006.03798,0
2025-01-25 21:59:00,3340.41,3340.86,3338.86,3338.95,8.7291,1737842399999,29151.126239,85,5.9326,19810.135906,0
2025-01-25 22:00:00,3338.95,3340.96,3335.89,3340.96,10.6158,1737842459999,35452.057161,103,10.6099,35432.37541,0
2025-01-25 22:01:00,3340.96,3341.11,3338.23,3341.11,11.8201,1737842519999,39491.203838,112,11.5622,38629.622837,0
2025-01-25 22:02:00,3341.11,3343.71,3340.78,3342.19,14.5056,1737842579999,48480.323144,111,14.2677,47685.206262,0
2025-01-25 22:03:00,3342.06,3342.08,3340.52,3340.52,0.6495,1737842639999,2170.050833,13,0.0059,19.718272,0
2025-01-25 22:04:00,3340.34,3340.51,3339.91,3340.51,1.9767,1737842699999,6602.32473,38,1.4467,4832.035487,0
2025-01-25 22:05:00,3340.33,3340.64,3340.01,3340.21,1.409,1737842759999,4706.677939,23,1.3072,4366.650758,0
2025-01-25 22:06:00,3340.2,3340.3,3338.58,3338.58,1.3346,1737842819999,4457.285752,24,0.5796,1935.742475,0
2025-01-25 22:07:00,3338.86,3340.31,3338.86,3340.31,1.8288,1737842879999,6107.251322,26,1.8288,6107.251322,0
2025-01-25 22:08:00,3340.6,3341.29,3340.6,3341.29,1.1202,1737842939999,3742.580635,16,0.9972,3331.640365,0
2025-01-25 22:09:00,3341.33,3342.88,3341.33,3342.88,3.8184,1737842999999,12761.133914,65,3.7314,12470.352944,0
2025-01-25 22:10:00,3342.99,3343.31,3342.76,3343.31,5.2775,1737843059999,17643.359606,62,4.1758,13960.281866,0
2025-01-25 22:11:00,3343.31,3344.64,3342.94,3343.71,8.0143,1737843119999,26799.605983,102,3.7813,12643.558355,0
2025-01-25 22:12:00,3343.12,3343.68,3343.11,3343.26,11.5166,1737843179999,38504.989031,74,10.5134,35151.016798,0
2025-01-25 22:13:00,3343.26,3343.26,3343.19,3343.26,3.5456,1737843239999,11853.834259,44,3.2339,10811.75672,0
2025-01-25 22:14:00,3343.2,3343.21,3342.21,3343.2,1.8414,1737843299999,6155.919024,33,0.0687,229.678527,0
2025-01-25 22:15:00,3342.52,3343.15,3342.3,3343.15,11.2789,1737843359999,37700.983623,111,10.9201,36501.739164,0
2025-01-25 22:16:00,3343.15,3343.26,3339.82,3340.2,18.8971,1737843419999,63148.738553,162,16.7616,56011.700254,0
2025-01-25 22:17:00,3340.2,3344.01,3339.82,3344.01,11.0318,1737843479999,36852.537991,115,10.3582,34600.657041,0
2025-01-25 22:18:00,3344.01,3345.97,3343.99,3345.71,2.0074,1737843539999,6715.563901,34,0.9688,3240.896783,0
2025-01-25 22:19:00,3344.81,3344.81,3344.29,3344.29,1.7035,1737843599999,5697.396619,32,0.5924,1981.230565,0
2025-01-25 22:20:00,3344.3,3344.31,3343.45,3343.45,1.5065,1737843659999,5037.865172,23,0.06,200.6586,0
2025-01-25 22:21:00,3343.45,3343.49,3343.38,3343.49,5.4846,1737843719999,18337.671047,62,4.9624,16591.730318,0
2025-01-25 22:22:00,3343.49,3343.49,3343.27,3343.31,1.1813,1737843779999,3949.585403,21,0.7524,2515.641876,0
2025-01-25 22:23:00,3343.3,3343.31,3342.58,3343.31,5.5371,1737843839999,18510.545483,55,5.3349,17834.634169,0
2025-01-25 22:24:00,3343.31,3343.88,3343.31,3343.38,5.9091,1737843899999,19756.053785,54,5.7625,19265.914277,0
2025-01-25 22:25:00,3342.96,3343.44,3342.96,3343.34,4.0774,1737843959999,13632.454237,42,3.8288,12801.29977,0
2025-01-25 22:26:00,3341.74,3341.74,3340.97,3340.98,0.4392,1737844019999,1467.512436,9,0.2251,752.052712,0
2025-01-25 22:27:00,3340.81,3340.81,3340.14,3340.14,3.8152,1737844079999,12743.533817,41,0.0809,270.256259,0
2025-01-25 22:28:00,3340.14,3340.14,3338.21,3339.42,8.9782,1737844139999,29977.00232,85,4.8286,16119.627534,0
2025-01-25 22:29:00,3339.6,3339.67,3339.31,3339.67,0.9743,1737844199999,3253.624337,17,0.9743,3253.624337,0
2025-01-25 22:30:00,3339.88,3340.52,3339.77,3339.77,1.385,1737844259999,4626.084251,20,0.9456,3158.375406,0
2025-01-25 22:31:00,3339.77,3340.6,3339.77,3340.6,1.1143,1737844319999,3721.912722,18,1.1143,3721.912722,0
2025-01-25 22:32:00,3340.57,3340.57,3340.57,3340.57,0.03,1737844379999,100.2171,1,0.0,0.0,0
2025-01-25 22:33:00,3340.51,3340.51,3340.51,3340.51,0.03,1737844439999,100.2153,1,0.03,100.2153,0
2025-01-25 22:34:00,3340.21,3340.21,3339.03,3340.0,5.3684,1737844499999,17927.938105,30,0.0149,49.76898,0
2025-01-25 22:35:00,3340.15,3341.97,3340.15,3341.97,3.0741,1737844559999,10270.839833,49,2.3953,8002.469557,0
2025-01-25 22:36:00,3342.04,3342.32,3341.72,3341.72,2.9659,1737844619999,9912.402199,34,0.3307,1105.228485,0
2025-01-25 22:37:00,3341.43,3341.43,3336.46,3336.46,1.8883,1737844679999,6306.900925,33,0.1359,454.093983,0
2025-01-25 22:38:00,3336.72,3341.39,3336.72,3336.87,4.9285,1737844739999,16445.96797,52,0.4468,1490.997651,0
2025-01-25 22:39:00,3336.87,3339.8,3336.5,3337.43,7.1418,1737844799999,23832.955957,68,1.2202,4071.367,0
2025-01-25 22:40:00,3337.43,3337.8,3337.43,3337.43,2.7519,1737844859999,9184.703881,42,0.1304,435.2426,0
2025-01-25 22:41:00,3337.43,3339.8,3337.22,3337.23,4.5951,1737844919999,15335.167663,45,3.3885,11308.280955,0
2025-01-25 22:42:00,3337.23,3337.77,3335.29,3335.29,4.5591,1737844979999,15213.712585,51,0.9846,3285.836658,0
2025-01-25 22:43:00,3335.28,3335.28,3335.11,3335.11,0.3411,1737845039999,1137.61121,8,0.0389,129.740968,0
2025-01-25 22:44:00,3335.11,3335.11,3335.07,3335.07,6.369,1737845099999,21241.305098,68,0.0,0.0,0
2025-01-25 22:45:00,3335.07,3335.12,3334.24,3334.28,2.7816,1737845159999,9276.271665,32,0.6052,2017.917815,0
2025-01-25 22:46:00,3334.24,3336.37,3334.24,3335.19,7.0128,1737845219999,23387.247714,66,5.6841,18954.212895,0
2025-01-25 22:47:00,3335.19,3336.35,3335.12,3336.35,4.8673,1737845279999,16233.766959,51,4.8073,16033.659759,0
2025-01-25 22:48:00,3335.01,3335.33,3334.88,3335.32,2.3236,1737845339999,7749.293122,28,0.9033,3012.578419,0
2025-01-25 22:49:00,3335.36,3335.53,3334.89,3334.89,5.3782,1737845399999,17938.708777,49,0.804,2681.69016,0
2025-01-25 22:50:00,3335.36,3336.17,3335.11,3336.17,8.7538,1737845459999,29201.91883,81,6.5324,21792.37459,0
2025-01-25 22:51:00,3336.17,3336.63,3334.88,3334.88,3.9169,1737845519999,13066.533856,40,2.4612,8211.093366,0
2025-01-25 22:52:00,3334.88,3334.9,3334.01,3334.01,4.1872,1737845579999,13963.235943,39,0.06,200.094,0
2025-01-25 22:53:00,3333.9,3335.11,3333.9,3335.11,1.4415,1737845639999,4806.707385,23,1.4415,4806.707385,0
2025-01-25 22:54:00,3335.16,3337.81,3335.16,3337.72,10.0674,1737845699999,33599.300497,107,1.9343,6452.943561,0
