timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-01-25 19:38:00,259.53,259.79,259.43,259.43,65.496,1737833939999,17001.47733,79,15.872,4120.55327,0
2025-01-25 19:39:00,259.44,259.54,259.24,259.28,49.045,1737833999999,12724.77965,54,33.289,8636.99007,0
2025-01-25 19:40:00,259.23,259.31,259.17,259.21,32.1,1737834059999,8321.43935,44,31.1,8062.21935,0
2025-01-25 19:41:00,259.21,259.59,259.21,259.57,51.363,1737834119999,13323.41502,65,45.437,11785.66031,0
2025-01-25 19:42:00,259.58,259.68,259.56,259.63,32.244,1737834179999,8370.55116,40,20.284,5265.59441,0
2025-01-25 19:43:00,259.59,259.59,259.37,259.37,36.691,1737834239999,9520.13007,45,31.449,8159.67667,0
2025-01-25 19:44:00,259.36,259.43,259.33,259.33,40.113,1737834299999,10405.10138,39,29.771,7722.73063,0
2025-01-25 19:45:00,259.35,259.46,259.35,259.37,26.067,1737834359999,6761.31977,22,17.724,4596.74389,0
2025-01-25 19:46:00,259.46,259.47,258.86,258.86,30.214,1737834419999,7833.72658,36,18.288,4741.45273,0
2025-01-25 19:47:00,258.88,259.08,258.88,258.96,28.21,1737834479999,7306.22819,36,22.333,5784.3205,0
2025-01-25 19:48:00,258.96,259.16,258.91,259.16,73.803,1737834539999,19117.50375,70,54.695,14168.57508,0
2025-01-25 19:49:00,259.08,259.08,258.94,258.97,30.624,1737834599999,7930.86644,34,21.742,5630.4736,0
2025-01-25 19:50:00,258.97,259.06,257.99,258.67,145.193,1737834659999,37569.83137,104,102.258,26455.17042,0
2025-01-25 19:51:00,258.67,258.67,258.67,258.67,95.974,1737834719999,24825.59458,70,95.974,24825.59458,0
2025-01-25 19:52:00,258.67,259.2,258.67,258.71,106.533,1737834779999,27557.67795,75,105.213,27215.53395,0
2025-01-25 19:53:00,258.71,259.25,258.71,259.22,127.044,1737834839999,32895.56057,104,103.441,26777.18978,0
2025-01-25 19:54:00,259.22,259.49,259.21,259.47,41.143,1737834899999,10669.78454,47,20.673,5361.85068,0
2025-01-25 19:55:00,259.47,259.66,259.44,259.45,22.93,1737834959999,5951.29431,29,10.964,2845.87409,0
2025-01-25 19:56:00,259.43,259.68,259.43,259.62,36.791,1737835019999,9548.8691,44,17.149,4450.95937,0
2025-01-25 19:57:00,259.59,259.74,259.58,259.73,24.728,1737835079999,6421.03602,32,14.54,3775.6356,0
2025-01-25 19:58:00,259.48,259.48,259.2,259.2,54.279,1737835139999,14080.32852,57,31.614,8202.07237,0
2025-01-25 19:59:00,259.18,259.18,258.87,258.94,109.302,1737835199999,28313.91478,78,11.896,3080.60324,0
2025-01-25 20:00:00,258.91,258.91,257.28,258.77,79.908,1737835259999,20674.76381,67,10.865,2811.01422,0
2025-01-25 20:01:00,258.76,258.79,258.64,258.68,21.886,1737835319999,5662.67496,29,10.77,2786.35298,0
2025-01-25 20:02:00,258.69,258.76,258.65,258.76,30.867,1737835379999,7984.85193,36,20.928,5413.9308,0
2025-01-25 20:03:00,258.76,258.91,258.72,258.72,64.728,1737835439999,16751.40215,40,10.121,2619.4656,0
2025-01-25 20:04:00,258.72,258.77,258.57,258.57,44.263,1737835499999,11451.12174,42,3.903,1009.95109,0
2025-01-25 20:05:00,258.56,258.56,258.33,258.33,51.062,1737835559999,13193.99021,55,22.978,5936.52873,0
2025-01-25 20:06:00,258.35,258.46,258.35,258.46,47.82,1737835619999,12358.39537,42,44.043,11382.34242,0
2025-01-25 20:07:00,258.39,258.54,258.32,258.32,54.25,1737835679999,14018.63756,57,29.553,7637.83386,0
2025-01-25 20:08:00,258.32,258.42,258.26,258.29,53.832,1737835739999,13905.41997,50,24.935,6440.89471,0
2025-01-25 20:09:00,258.31,258.47,258.31,258.46,74.896,1737835799999,19353.58641,64,68.124,17603.65428,0
2025-01-25 20:10:00,258.38,258.46,258.38,258.43,41.46,1737835859999,10714.67357,34,37.967,9812.00723,0
2025-01-25 20:11:00,258.43,258.45,258.36,258.41,35.165,1737835919999,9087.21201,34,23.399,6046.69231,0
2025-01-25 20:12:00,258.41,258.43,258.23,258.24,36.331,1737835979999,9386.11989,34,23.907,6176.90144,0
2025-01-25 20:13:00,258.24,258.26,257.96,258.1,29.444,1737836039999,7599.24591,36,20.272,5231.35078,0
2025-01-25 20:14:00,258.12,258.15,257.89,257.92,27.412,1737836099999,7073.87806,37,16.268,4197.66928,0
2025-01-25 20:15:00,257.91,257.91,257.7,257.7,16.834,1737836159999,4339.59573,20,7.612,1962.31997,0
2025-01-25 20:16:00,257.71,257.79,257.66,257.67,12.821,1737836219999,3304.56748,16,10.117,2607.57983,0
2025-01-25 20:17:00,257.65,257.67,257.58,257.58,27.427,1737836279999,7065.50525,33,7.362,1896.74982,0
2025-01-25 20:18:00,257.58,257.82,257.58,257.81,32.923,1737836339999,8485.34043,45,27.441,7072.11731,0
2025-01-25 20:19:00,257.82,257.82,257.64,257.67,13.51,1737836399999,3481.20362,24,9.375,2415.63839,0
2025-01-25 20:20:00,257.68,257.76,257.4,257.44,36.588,1737836459999,9426.67238,46,34.913,8995.01177,0
2025-01-25 20:21:00,257.46,257.46,257.29,257.39,50.314,1737836519999,12951.3511,58,29.35,7553.96366,0
2025-01-25 20:22:00,257.39,257.49,257.25,257.3,72.911,1737836579999,18762.67742,83,58.311,15005.51342,0
2025-01-25 20:23:00,257.31,257.91,257.3,257.64,110.375,1737836639999,28412.31981,95,88.752,22846.55961,0
2025-01-25 20:24:00,257.33,257.93,257.33,257.48,132.86,1737836699999,34210.08527,99,121.379,31254.14776,0
2025-01-25 20:25:00,257.48,257.94,257.48,257.74,52.8,1737836759999,13600.32708,52,29.36,7564.99588,0
2025-01-25 20:26:00,257.78,257.78,257.6,257.64,9.864,1737836819999,2541.55931,26,9.864,2541.55931,0
2025-01-25 20:27:00,257.64,258.15,257.64,258.15,25.313,1737836879999,6528.86231,29,25.313,6528.86231,0
2025-01-25 20:28:00,258.08,258.12,258.03,258.03,44.449,1737836939999,11471.02127,34,2.714,700.4454,0
2025-01-25 20:29:00,258.03,258.09,257.91,257.95,69.852,1737836999999,18021.59463,59,11.394,2939.28322,0
2025-01-25 20:30:00,258.01,258.16,257.94,258.04,32.618,1737837059999,8416.91072,42,23.298,6011.99088,0
2025-01-25 20:31:00,258.04,258.04,257.97,258.02,40.078,1737837119999,10339.44057,44,10.94,2822.55475,0
2025-01-25 20:32:00,257.99,258.21,257.99,258.2,30.752,1737837179999,7938.65312,45,19.547,5045.88051,0
2025-01-25 20:33:00,258.08,258.33,258.08,258.29,28.167,1737837239999,7273.53773,37,27.174,7017.025,0
2025-01-25 20:34:00,258.3,258.44,258.29,258.37,22.262,1737837299999,5751.63579,32,11.878,3068.61747,0
2025-01-25 20:35:00,258.35,258.36,258.26,258.28,10.529,1737837359999,2719.6854,11,4.047,1045.41968,0
2025-01-25 20:36:00,258.27,258.28,257.92,258.28,85.613,1737837419999,22109.56423,85,56.906,14697.68168,0
2025-01-25 20:37:00,258.28,258.28,257.92,258.28,87.959,1737837479999,22717.51916,64,86.483,22336.82924,0
2025-01-25 20:38:00,258.28,258.32,258.2,258.31,97.533,1737837539999,25190.89513,78,63.331,16358.33737,0
2025-01-25 20:39:00,257.92,258.33,257.92,258.32,53.944,1737837599999,13932.86563,58,3.253,840.21834,0
2025-01-25 20:40:00,258.33,258.37,258.18,258.18,86.155,1737837659999,22255.24001,86,36.219,9356.46975,0
2025-01-25 20:41:00,258.33,258.49,258.18,258.41,46.804,1737837719999,12093.09118,61,20.384,5266.59864,0
2025-01-25 20:42:00,258.39,258.52,258.38,258.5,32.242,1737837779999,8333.42826,41,19.36,5004.05511,0
2025-01-25 20:43:00,258.46,258.5,258.24,258.24,41.288,1737837839999,10665.98279,46,26.455,6835.19629,0
2025-01-25 20:44:00,258.26,258.51,258.1,258.1,84.811,1737837899999,21899.83407,70,29.621,7650.25603,0
2025-01-25 20:45:00,258.1,258.82,258.01,258.03,101.5,1737837959999,26193.35481,73,25.773,6652.61869,0
2025-01-25 20:46:00,258.03,258.82,257.83,257.83,100.547,1737838019999,25942.71062,79,86.939,22431.65846,0
2025-01-25 20:47:00,257.81,257.88,257.81,257.88,3.57,1737838079999,920.56769,4,2.657,685.18716,0
2025-01-25 20:48:00,257.82,257.95,257.82,257.95,12.976,1737838139999,3346.13949,14,11.5,2965.59717,0
2025-01-25 20:49:00,257.9,257.94,257.83,257.94,13.716,1737838199999,3536.9609,17,13.4,3455.48662,0
2025-01-25 20:50:00,257.94,258.07,257.94,258.0,47.708,1737838259999,12309.07527,58,29.971,7732.6803,0
2025-01-25 20:51:00,258.0,258.53,258.0,258.53,74.581,1737838319999,19249.54837,98,35.134,9068.96086,0
2025-01-25 20:52:00,258.53,258.53,258.25,258.25,23.644,1737838379999,6108.50922,25,2.442,631.0835,0
2025-01-25 20:53:00,258.25,258.44,258.25,258.35,42.02,1737838439999,10852.46637,41,18.882,4877.07787,0
2025-01-25 20:54:00,258.32,258.46,258.32,258.46,17.808,1737838499999,4601.25883,19,17.808,4601.25883,0
2025-01-25 20:55:00,258.37,258.37,258.18,258.19,3.015,1737838559999,778.61258,4,2.015,520.24258,0
2025-01-25 20:56:00,258.12,258.16,258.05,258.13,32.752,1737838619999,8453.99063,32,14.634,3777.19129,0
2025-01-25 20:57:00,258.14,258.4,258.13,258.4,41.127,1737838679999,10621.14283,42,27.126,7005.57293,0
2025-01-25 20:58:00,258.37,258.37,258.29,258.29,7.094,1737838739999,1832.41903,10,1.51,390.0179,0
2025-01-25 20:59:00,258.31,258.47,258.26,258.26,24.107,1737838799999,6228.83005,30,14.411,3723.73353,0
2025-01-25 21:00:00,258.25,258.25,258.24,258.24,0.457,1737838859999,118.01607,2,0.0,0.0,0
2025-01-25 21:01:00,257.91,258.01,257.91,257.93,14.97,1737838919999,3861.52923,17,14.97,3861.52923,0
2025-01-25 21:02:00,257.92,258.04,257.85,257.87,20.076,1737838979999,5177.96212,26,18.836,4858.15812,0
2025-01-25 21:03:00,257.91,257.91,257.74,257.75,6.457,1737839039999,1664.71126,8,6.457,1664.71126,0
2025-01-25 21:04:00,257.74,257.99,257.74,257.99,20.197,1737839099999,5207.93651,21,18.527,4777.09321,0
2025-01-25 21:05:00,257.94,258.03,257.94,258.03,7.422,1737839159999,1914.77465,9,6.707,1730.33325,0
2025-01-25 21:06:00,258.12,258.47,258.12,258.31,30.898,1737839219999,7980.34694,39,19.257,4973.9965,0
2025-01-25 21:07:00,258.31,258.46,258.31,258.46,19.043,1737839279999,4919.91732,29,19.043,4919.91732,0
2025-01-25 21:08:00,258.48,258.73,258.46,258.48,25.728,1737839339999,6653.75187,33,15.993,4135.84281,0
2025-01-25 21:09:00,258.48,258.48,258.06,258.06,8.929,1737839399999,2306.03992,16,1.72,443.94315,0
2025-01-25 21:10:00,258.06,258.06,258.04,258.04,13.499,1737839459999,3483.41839,27,13.499,3483.41839,0
2025-01-25 21:11:00,258.04,258.27,258.04,258.24,26.425,1737839519999,6822.10365,32,22.685,5856.24016,0
2025-01-25 21:12:00,258.27,258.42,258.27,258.35,70.2,1737839579999,18133.76185,56,60.23,15557.69026,0
2025-01-25 21:13:00,258.42,258.42,258.12,258.18,17.659,1737839639999,4559.96881,19,15.722,4059.93226,0
2025-01-25 21:14:00,258.21,258.34,258.21,258.28,19.798,1737839699999,5113.34003,24,19.798,5113.34003,0
2025-01-25 21:15:00,258.27,258.52,258.27,258.52,28.125,1737839759999,7266.41932,31,28.125,7266.41932,0
2025-01-25 21:16:00,258.46,258.83,258.46,258.83,37.226,1737839819999,9630.19818,51,20.655,5342.49915,0
2025-01-25 21:17:00,258.82,259.05,258.8,258.85,45.158,1737839879999,11692.91501,68,18.124,4693.3723,0
2025-01-25 21:18:00,258.84,258.94,258.73,258.94,65.498,1737839939999,16951.85637,69,37.123,9607.79215,0
2025-01-25 21:19:00,258.94,258.97,258.85,258.86,23.344,1737839999999,6043.56991,26,4.072,1054.27602,0
2025-01-25 21:20:00,258.86,259.07,258.86,258.95,25.539,1737840059999,6613.78272,35,15.085,3906.43844,0
2025-01-25 21:21:00,258.88,258.89,258.78,258.78,15.929,1737840119999,4123.68964,33,1.876,485.66785,0
2025-01-25 21:22:00,258.78,258.92,258.68,258.68,24.979,1737840179999,6464.96134,28,18.027,4665.92996,0
2025-01-25 21:23:00,258.5,258.5,258.29,258.34,9.583,1737840239999,2476.47831,12,2.661,687.37825,0
2025-01-25 21:24:00,258.31,258.31,258.18,258.18,8.443,1737840299999,2180.56838,11,2.265,584.94111,0
2025-01-25 21:25:00,258.18,258.32,258.18,258.32,26.196,1737840359999,6765.45297,25,18.436,4761.2143,0
2025-01-25 21:26:00,258.32,258.36,258.26,258.33,33.164,1737840419999,8566.84632,38,16.554,4276.11482,0
2025-01-25 21:27:00,258.32,258.32,258.07,258.24,21.426,1737840479999,5531.25439,30,20.342,5251.23551,0
2025-01-25 21:28:00,258.22,258.22,258.1,258.1,70.452,1737840539999,18187.48029,63,13.09,3379.12596,0
2025-01-25 21:29:00,258.1,258.16,258.01,258.11,20.97,1737840599999,5411.95659,27,19.904,5136.82199,0
2025-01-25 21:30:00,258.12,258.2,258.12,258.2,17.604,1737840659999,4544.76188,22,17.604,4544.76188,0
2025-01-25 21:31:00,258.18,258.3,258.18,258.22,25.784,1737840719999,6657.84243,34,25.784,6657.84243,0
2025-01-25 21:32:00,258.29,258.76,258.29,258.76,30.364,1737840779999,7849.74971,37,23.972,6197.04836,0
2025-01-25 21:33:00,258.77,258.89,258.76,258.89,14.005,1737840839999,3624.77655,19,7.305,1890.6309,0
2025-01-25 21:34:00,258.73,258.77,258.73,258.77,5.926,1737840899999,1533.29182,8,5.926,1533.29182,0
2025-01-25 21:35:00,258.76,258.77,258.43,258.44,32.209,1737840959999,8326.99409,30,16.148,4175.23205,0
2025-01-25 21:36:00,258.47,258.48,258.32,258.47,60.758,1737841019999,15700.347,60,9.652,2494.38226,0
2025-01-25 21:37:00,258.21,258.49,258.08,258.45,115.016,1737841079999,29701.50011,85,95.695,24710.3629,0
2025-01-25 21:38:00,258.49,258.52,257.86,257.89,36.257,1737841139999,9357.51583,42,26.069,6726.59889,0
2025-01-25 21:39:00,257.9,257.94,257.9,257.94,10.724,1737841199999,2765.89177,12,10.724,2765.89177,0
2025-01-25 21:40:00,257.76,257.8,257.65,257.65,28.578,1737841259999,7365.98935,30,8.809,2270.81118,0
2025-01-25 21:41:00,257.54,257.57,257.24,257.24,25.356,1737841319999,6528.35105,35,11.701,3011.47506,0
2025-01-25 21:42:00,257.24,257.45,257.23,257.33,36.694,1737841379999,9442.63128,45,36.694,9442.63128,0
2025-01-25 21:43:00,257.33,257.42,257.28,257.28,43.137,1737841439999,11101.24708,54,41.425,10660.67761,0
2025-01-25 21:44:00,257.28,257.34,257.22,257.34,40.5,1737841499999,10419.97399,51,33.619,8649.5615,0
2025-01-25 21:45:00,257.34,257.65,257.3,257.59,24.076,1737841559999,6198.54748,35,21.046,5417.93645,0
2025-01-25 21:46:00,257.41,257.49,257.39,257.43,39.872,1737841619999,10263.55615,54,23.258,5987.22525,0
2025-01-25 21:47:00,257.43,257.49,257.38,257.38,32.621,1737841679999,8397.58707,37,14.083,3625.72407,0
2025-01-25 21:48:00,257.38,257.65,257.38,257.65,44.632,1737841739999,11493.20472,51,25.166,6480.92237,0
2025-01-25 21:49:00,257.65,257.75,257.65,257.75,17.327,1737841799999,4465.14703,19,13.354,3441.27252,0
2025-01-25 21:50:00,257.76,257.79,257.73,257.78,59.613,1737841859999,15364.36757,48,7.843,2021.68547,0
2025-01-25 21:51:00,257.73,257.95,257.73,257.94,84.761,1737841919999,21857.68624,77,33.615,8669.22967,0
2025-01-25 21:52:00,257.93,258.05,257.77,257.78,56.229,1737841979999,14502.8274,55,22.124,5707.16109,0
2025-01-25 21:53:00,257.79,257.81,257.74,257.74,65.874,1737842039999,16981.97265,64,43.166,11128.50882,0
2025-01-25 21:54:00,257.75,257.96,257.75,257.92,68.596,1737842099999,17687.77331,54,57.75,14890.68339,0
2025-01-25 21:55:00,257.92,258.04,257.92,258.04,20.4,1737842159999,5262.45563,22,12.566,3241.48669,0
2025-01-25 21:56:00,258.03,258.21,258.03,258.04,38.694,1737842219999,9987.00855,48,12.808,3306.04967,0
2025-01-25 21:57:00,257.88,257.93,257.53,257.53,46.78,1737842279999,12058.73911,50,21.587,5565.03172,0
2025-01-25 21:58:00,257.53,257.68,257.42,257.65,92.886,1737842339999,23920.4742,88,88.224,22719.96258,0
2025-01-25 21:59:00,257.66,267.2,257.65,257.86,110.913,1737842399999,28611.91524,104,42.898,11083.28135,0
2025-01-25 22:00:00,257.71,268.8,257.71,257.85,108.138,1737842459999,27881.80731,84,80.265,20695.18149,0
2025-01-25 22:01:00,258.29,258.29,257.85,258.0,95.554,1737842519999,24644.95375,82,65.349,16856.14094,0
2025-01-25 22:02:00,257.98,258.38,257.9,258.05,146.357,1737842579999,37759.28665,120,117.678,30361.29303,0
2025-01-25 22:03:00,258.01,258.41,257.91,258.11,102.6,1737842639999,26470.35565,84,76.054,19621.48765,0
2025-01-25 22:04:00,258.11,258.49,257.96,258.0,142.904,1737842699999,36874.27329,115,119.868,30930.81587,0
2025-01-25 22:05:00,258.0,258.49,257.93,257.93,128.405,1737842759999,33128.70803,101,110.189,28429.54873,0
2025-01-25 22:06:00,257.93,258.09,257.9,257.98,82.214,1737842819999,21207.94765,91,77.333,19949.02246,0
2025-01-25 22:07:00,257.99,258.3,257.98,258.11,37.022,1737842879999,9556.80169,51,19.509,5035.38335,0
2025-01-25 22:08:00,258.1,258.2,258.07,258.18,61.641,1737842939999,15914.00539,52,45.755,11813.67334,0
2025-01-25 22:09:00,258.07,258.22,258.05,258.16,64.241,1737842999999,16579.79602,74,42.088,10862.74145,0
2025-01-25 22:10:00,258.14,258.43,258.14,258.25,58.148,1737843059999,15018.26934,72,49.487,12781.29721,0
2025-01-25 22:11:00,258.25,258.44,258.25,258.44,34.758,1737843119999,8980.2369,52,34.758,8980.2369,0
2025-01-25 22:12:00,258.44,258.67,258.42,258.67,40.749,1737843179999,10533.2702,63,32.939,8514.58073,0
2025-01-25 22:13:00,258.7,258.73,258.61,258.63,22.1,1737843239999,5716.99479,31,22.1,5716.99479,0
2025-01-25 22:14:00,258.6,258.61,258.41,258.42,30.566,1737843299999,7902.1829,42,30.123,7787.68512,0
2025-01-25 22:15:00,258.42,258.43,258.17,258.32,48.86,1737843359999,12619.10511,58,34.826,8994.32669,0
2025-01-25 22:16:00,258.32,258.49,258.31,258.49,36.907,1737843419999,9537.14839,33,32.01,8271.70205,0
2025-01-25 22:17:00,258.53,258.55,257.98,257.98,47.269,1737843479999,12207.84833,43,15.969,4124.05655,0
2025-01-25 22:18:00,258.01,258.06,257.95,258.04,37.658,1737843539999,9715.45619,49,33.479,8637.39956,0
2025-01-25 22:19:00,258.06,258.64,258.06,258.45,82.437,1737843599999,21291.89657,83,80.926,20901.8017,0
2025-01-25 22:20:00,258.45,258.58,258.45,258.58,35.174,1737843659999,9093.22153,43,30.531,7892.83425,0
2025-01-25 22:21:00,258.57,258.75,258.56,258.69,36.618,1737843719999,9471.35692,46,23.079,5969.56464,0
2025-01-25 22:22:00,258.69,258.73,258.58,258.62,76.099,1737843779999,19681.55118,72,21.767,5629.69631,0
2025-01-25 22:23:00,258.62,258.76,258.62,258.74,20.709,1737843839999,5357.03958,35,20.709,5357.03958,0
2025-01-25 22:24:00,258.74,258.76,258.59,258.59,28.19,1737843899999,7292.39387,32,4.129,1067.95193,0
2025-01-25 22:25:00,258.59,259.09,258.58,258.66,37.391,1737843959999,9673.18913,36,19.97,5168.46695,0
2025-01-25 22:26:00,258.65,258.68,258.63,258.68,34.916,1737844019999,9031.86116,36,30.071,7778.7133,0
2025-01-25 22:27:00,258.68,258.68,258.52,258.56,34.882,1737844079999,9020.69091,38,9.615,2487.15095,0
2025-01-25 22:28:00,258.51,258.58,258.47,258.47,42.981,1737844139999,11112.0087,53,4.104,1061.15758,0
2025-01-25 22:29:00,258.46,258.47,258.36,258.39,46.807,1737844199999,12095.52177,55,12.62,3260.9747,0
2025-01-25 22:30:00,258.4,258.45,258.33,258.45,36.66,1737844259999,9472.86842,48,10.934,2825.3963,0
2025-01-25 22:31:00,258.43,258.51,258.39,258.39,24.535,1737844319999,6341.28026,25,10.482,2709.2856,0
2025-01-25 22:32:00,258.4,258.76,258.4,258.76,36.762,1737844379999,9507.17209,45,20.783,5373.72941,0
2025-01-25 22:33:00,258.8,258.82,258.76,258.77,11.71,1737844439999,3030.35238,20,11.71,3030.35238,0
2025-01-25 22:34:00,258.76,258.8,258.74,258.74,78.43,1737844499999,20293.3992,68,16.414,4247.35936,0
2025-01-25 22:35:00,258.74,258.9,258.67,258.83,37.019,1737844559999,9578.32343,31,12.098,3130.26389,0
2025-01-25 22:36:00,258.84,258.84,258.77,258.77,6.707,1737844619999,1735.74236,8,1.429,369.8708,0
2025-01-25 22:37:00,258.63,258.65,258.43,258.43,24.691,1737844679999,6383.49479,32,1.757,454.37536,0
2025-01-25 22:38:00,258.43,258.43,258.37,258.4,15.692,1737844739999,4055.00516,20,4.526,1169.39685,0
2025-01-25 22:39:00,258.33,258.34,258.26,258.33,31.011,1737844799999,8009.30702,36,14.955,3862.68446,0
2025-01-25 22:40:00,258.32,258.49,258.32,258.49,18.641,1737844859999,4816.72416,22,17.438,4505.76069,0
2025-01-25 22:41:00,258.39,258.5,258.35,258.35,95.202,1737844919999,24596.69902,72,15.553,4019.37987,0
2025-01-25 22:42:00,258.35,258.66,258.35,258.35,143.819,1737844979999,37157.43298,102,11.11,2872.06283,0
2025-01-25 22:43:00,258.35,258.35,258.06,258.19,93.929,1737845039999,24251.89211,81,56.406,14558.88269,0
2025-01-25 22:44:00,258.2,258.29,258.18,258.25,85.115,1737845099999,21977.03709,90,41.928,10827.01743,0
2025-01-25 22:45:00,258.25,258.36,258.25,258.36,58.072,1737845159999,15001.4607,56,16.06,4148.50074,0
2025-01-25 22:46:00,258.36,258.46,258.34,258.46,16.843,1737845219999,4351.96343,22,15.585,4026.90881,0
2025-01-25 22:47:00,258.45,258.45,258.37,258.39,28.491,1737845279999,7361.80564,41,0.0,0.0,0
2025-01-25 22:48:00,258.37,258.4,258.3,258.4,104.58,1737845339999,27022.27245,90,77.606,20053.3904,0
2025-01-25 22:49:00,258.4,258.57,258.39,258.57,88.219,1737845399999,22799.54894,68,78.154,20197.77463,0
2025-01-25 22:50:00,258.53,258.79,258.53,258.79,49.452,1737845459999,12791.87208,59,11.253,2911.00995,0
2025-01-25 22:51:00,258.79,258.86,258.7,258.7,28.053,1737845519999,7259.70757,32,15.235,3942.62264,0
2025-01-25 22:52:00,258.7,258.7,258.64,258.67,9.888,1737845579999,2557.67912,10,9.888,2557.67912,0
2025-01-25 22:53:00,258.68,258.74,258.68,258.68,9.013,1737845639999,2331.65397,9,6.38,1650.51256,0
2025-01-25 22:54:00,258.68,258.68,258.65,258.68,56.386,1737845699999,14584.61157,52,24.804,6415.92727,0
2025-01-25 22:55:00,258.7,258.75,258.65,258.72,118.595,1737845759999,30676.01691,112,43.28,11195.79216,0
2025-01-25 22:56:00,258.65,259.29,258.65,258.68,86.983,1737845819999,22501.34695,86,40.799,10555.85535,0
2025-01-25 22:57:00,258.69,258.88,258.65,258.88,109.672,1737845879999,28368.3277,95,22.558,5836.2916,0
2025-01-25 22:58:00,258.65,258.88,258.4,258.45,185.127,1737845939999,47844.72727,133,55.902,14451.29083,0
2025-01-25 22:59:00,258.25,258.88,258.17,258.25,150.179,1737845999999,38785.18917,111,127.252,32864.42507,0
2025-01-25 23:00:00,258.23,258.89,258.22,258.42,109.153,1737846059999,28205.66391,94,105.845,27351.20943,0
2025-01-25 23:01:00,258.41,258.55,258.41,258.48,18.231,1737846119999,4712.07888,18,18.231,4712.07888,0
2025-01-25 23:02:00,258.52,258.59,258.46,258.59,24.126,1737846179999,6237.14785,34,23.052,5959.55737,0
2025-01-25 23:03:00,258.59,258.77,258.59,258.77,23.679,1737846239999,6125.1272,31,23.679,6125.1272,0
2025-01-25 23:04:00,258.79,258.85,258.79,258.82,23.993,1737846299999,6209.73648,28,9.758,2525.55684,0
2025-01-25 23:05:00,258.83,258.95,258.79,258.95,36.895,1737846359999,9550.11474,36,24.537,6351.12662,0
2025-01-25 23:06:00,258.95,258.95,258.9,258.94,22.139,1737846419999,5732.40303,27,8.187,2119.86379,0
2025-01-25 23:07:00,258.94,258.94,258.87,258.91,30.826,1737846479999,7981.22626,39,1.778,460.34411,0
2025-01-25 23:08:00,258.92,259.07,258.92,259.01,30.654,1737846539999,7938.45565,42,25.807,6682.90369,0
2025-01-25 23:09:00,258.98,258.98,258.92,258.98,96.487,1737846599999,24987.3787,78,73.996,19163.34655,0
2025-01-25 23:10:00,258.98,259.05,258.87,258.94,89.421,1737846659999,23156.2692,72,70.291,18203.06942,0
2025-01-25 23:11:00,258.87,259.08,258.84,259.07,90.649,1737846719999,23476.87759,83,53.891,13957.90161,0
2025-01-25 23:12:00,259.06,259.17,258.98,259.16,129.86,1737846779999,33643.95784,105,117.254,30378.16632,0
2025-01-25 23:13:00,259.17,259.3,259.16,259.29,38.461,1737846839999,9970.41013,51,20.643,5351.72095,0
2025-01-25 23:14:00,259.3,259.3,259.08,259.13,30.674,1737846899999,7949.71194,41,25.308,6558.54876,0
2025-01-25 23:15:00,259.12,259.16,259.0,259.01,67.69,1737846959999,17534.59523,60,15.344,3975.57036,0
